node_id,node_type,country,sector,commodity,total_import_usd,import_share_pct,vulnerability_score,hhi,top_source_country,top_source_share_pct,country_risk_fsi,country_risk_source,commodity_importance,commodity_imp_source,chokepoint_weight,chokepoint_source,lat,lon,global_trade_share_pct,representative_companies,n_companies,static_risk_score,score_methodology,risk_tier
TN_CHE_THA,trade,Thailand,Chemicals,Chemicals,23969.67,4.47,0.0067,0.1199,China,30.66,0.5667,Fund for Peace FSI 2024 (normalized /120),0.7507,Derived from ISB import value + HHI (2024),0.0,,,,,Honda Motorcycle And Scooter India Pvt Ltd | Hero MotoCorp Ltd. | Tata Motors Passenger Vehicles Limited | UPL Ltd. | TVS Motor Company Ltd. | TVS Holdings Ltd. | Bajaj Auto Ltd. | Hindustan Unilever Ltd. | Toyota Kirloskar Motor Private Limited | Samvardhana Motherson International Ltd.,10,0.3228,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_CHE_GER,trade,Germany,Chemicals,Chemicals,19315.19,3.6,0.0054,0.1199,China,30.66,0.205,Fund for Peace FSI 2024 (normalized /120),0.7507,Derived from ISB import value + HHI (2024),0.0,,,,,Honda Motorcycle And Scooter India Pvt Ltd | Hero MotoCorp Ltd. | Tata Motors Passenger Vehicles Limited | UPL Ltd. | TVS Motor Company Ltd. | TVS Holdings Ltd. | Bajaj Auto Ltd. | Hindustan Unilever Ltd. | Toyota Kirloskar Motor Private Limited | Samvardhana Motherson International Ltd.,10,0.2138,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_CHE_UNI,trade,United Arab Emirates,Chemicals,Chemicals,19053.89,3.55,0.0053,0.1199,China,30.66,0.3083,Fund for Peace FSI 2024 (normalized /120),0.7507,Derived from ISB import value + HHI (2024),0.0,,,,,Honda Motorcycle And Scooter India Pvt Ltd | Hero MotoCorp Ltd. | Tata Motors Passenger Vehicles Limited | UPL Ltd. | TVS Motor Company Ltd. | TVS Holdings Ltd. | Bajaj Auto Ltd. | Hindustan Unilever Ltd. | Toyota Kirloskar Motor Private Limited | Samvardhana Motherson International Ltd.,10,0.2448,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_CHE_TAI,trade,"Taiwan, Province of China",Chemicals,Chemicals,17883.08,3.33,0.005,0.1199,China,30.66,0.6175,Fund for Peace FSI 2024 (normalized /120),0.7507,Derived from ISB import value + HHI (2024),0.0,,,,,Honda Motorcycle And Scooter India Pvt Ltd | Hero MotoCorp Ltd. | Tata Motors Passenger Vehicles Limited | UPL Ltd. | TVS Motor Company Ltd. | TVS Holdings Ltd. | Bajaj Auto Ltd. | Hindustan Unilever Ltd. | Toyota Kirloskar Motor Private Limited | Samvardhana Motherson International Ltd.,10,0.3374,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_CHE_BEL,trade,Belgium,Chemicals,Chemicals,10589.97,1.97,0.003,0.1199,China,30.66,0.2617,Fund for Peace FSI 2024 (normalized /120),0.7507,Derived from ISB import value + HHI (2024),0.0,,,,,Honda Motorcycle And Scooter India Pvt Ltd | Hero MotoCorp Ltd. | Tata Motors Passenger Vehicles Limited | UPL Ltd. | TVS Motor Company Ltd. | TVS Holdings Ltd. | Bajaj Auto Ltd. | Hindustan Unilever Ltd. | Toyota Kirloskar Motor Private Limited | Samvardhana Motherson International Ltd.,10,0.2299,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_CHE_QAT,trade,Qatar,Chemicals,Chemicals,9936.1,1.85,0.0028,0.1199,China,30.66,0.3375,Fund for Peace FSI 2024 (normalized /120),0.7507,Derived from ISB import value + HHI (2024),0.0,,,,,Honda Motorcycle And Scooter India Pvt Ltd | Hero MotoCorp Ltd. | Tata Motors Passenger Vehicles Limited | UPL Ltd. | TVS Motor Company Ltd. | TVS Holdings Ltd. | Bajaj Auto Ltd. | Hindustan Unilever Ltd. | Toyota Kirloskar Motor Private Limited | Samvardhana Motherson International Ltd.,10,0.2525,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_CHE_KIN,trade,Kingdom of the Netherlands,Chemicals,Chemicals,9375.12,1.75,0.0026,0.1199,China,30.66,0.6175,Fund for Peace FSI 2024 (normalized /120),0.7507,Derived from ISB import value + HHI (2024),0.0,,,,,Honda Motorcycle And Scooter India Pvt Ltd | Hero MotoCorp Ltd. | Tata Motors Passenger Vehicles Limited | UPL Ltd. | TVS Motor Company Ltd. | TVS Holdings Ltd. | Bajaj Auto Ltd. | Hindustan Unilever Ltd. | Toyota Kirloskar Motor Private Limited | Samvardhana Motherson International Ltd.,10,0.3364,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_CHE_VIE,trade,Viet Nam,Chemicals,Chemicals,9175.29,1.71,0.0026,0.1199,China,30.66,0.6175,Fund for Peace FSI 2024 (normalized /120),0.7507,Derived from ISB import value + HHI (2024),0.0,,,,,Honda Motorcycle And Scooter India Pvt Ltd | Hero MotoCorp Ltd. | Tata Motors Passenger Vehicles Limited | UPL Ltd. | TVS Motor Company Ltd. | TVS Holdings Ltd. | Bajaj Auto Ltd. | Hindustan Unilever Ltd. | Toyota Kirloskar Motor Private Limited | Samvardhana Motherson International Ltd.,10,0.3364,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_CHE_KUW,trade,Kuwait,Chemicals,Chemicals,8096.71,1.51,0.0023,0.1199,China,30.66,0.4267,Fund for Peace FSI 2024 (normalized /120),0.7507,Derived from ISB import value + HHI (2024),0.0,,,,,Honda Motorcycle And Scooter India Pvt Ltd | Hero MotoCorp Ltd. | Tata Motors Passenger Vehicles Limited | UPL Ltd. | TVS Motor Company Ltd. | TVS Holdings Ltd. | Bajaj Auto Ltd. | Hindustan Unilever Ltd. | Toyota Kirloskar Motor Private Limited | Samvardhana Motherson International Ltd.,10,0.2791,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_CHE_ITA,trade,Italy,Chemicals,Chemicals,7856.83,1.46,0.0022,0.1199,China,30.66,0.355,Fund for Peace FSI 2024 (normalized /120),0.7507,Derived from ISB import value + HHI (2024),0.0,,,,,Honda Motorcycle And Scooter India Pvt Ltd | Hero MotoCorp Ltd. | Tata Motors Passenger Vehicles Limited | UPL Ltd. | TVS Motor Company Ltd. | TVS Holdings Ltd. | Bajaj Auto Ltd. | Hindustan Unilever Ltd. | Toyota Kirloskar Motor Private Limited | Samvardhana Motherson International Ltd.,10,0.2575,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_CHE_FRA,trade,France,Chemicals,Chemicals,7149.04,1.33,0.002,0.1199,China,30.66,0.24,Fund for Peace FSI 2024 (normalized /120),0.7507,Derived from ISB import value + HHI (2024),0.0,,,,,Honda Motorcycle And Scooter India Pvt Ltd | Hero MotoCorp Ltd. | Tata Motors Passenger Vehicles Limited | UPL Ltd. | TVS Motor Company Ltd. | TVS Holdings Ltd. | Bajaj Auto Ltd. | Hindustan Unilever Ltd. | Toyota Kirloskar Motor Private Limited | Samvardhana Motherson International Ltd.,10,0.2229,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_CHE_UKR,trade,Ukraine,Chemicals,Chemicals,1253.85,0.23,0.0018,0.1199,China,30.66,0.7992,Fund for Peace FSI 2024 (normalized /120),0.7507,Derived from ISB import value + HHI (2024),0.0,,,,,Honda Motorcycle And Scooter India Pvt Ltd | Hero MotoCorp Ltd. | Tata Motors Passenger Vehicles Limited | UPL Ltd. | TVS Motor Company Ltd. | TVS Holdings Ltd. | Bajaj Auto Ltd. | Hindustan Unilever Ltd. | Toyota Kirloskar Motor Private Limited | Samvardhana Motherson International Ltd.,10,0.3906,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_CHE_JOR,trade,Jordan,Chemicals,Chemicals,5827.76,1.09,0.0016,0.1199,China,30.66,0.6308,Fund for Peace FSI 2024 (normalized /120),0.7507,Derived from ISB import value + HHI (2024),0.0,,,,,Honda Motorcycle And Scooter India Pvt Ltd | Hero MotoCorp Ltd. | Tata Motors Passenger Vehicles Limited | UPL Ltd. | TVS Motor Company Ltd. | TVS Holdings Ltd. | Bajaj Auto Ltd. | Hindustan Unilever Ltd. | Toyota Kirloskar Motor Private Limited | Samvardhana Motherson International Ltd.,10,0.34,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_CHE_UNI,trade,United Kingdom of Great Britain and Northern Ireland,Chemicals,Chemicals,5278.75,0.98,0.0015,0.1199,China,30.66,0.6175,Fund for Peace FSI 2024 (normalized /120),0.7507,Derived from ISB import value + HHI (2024),0.0,,,,,Honda Motorcycle And Scooter India Pvt Ltd | Hero MotoCorp Ltd. | Tata Motors Passenger Vehicles Limited | UPL Ltd. | TVS Motor Company Ltd. | TVS Holdings Ltd. | Bajaj Auto Ltd. | Hindustan Unilever Ltd. | Toyota Kirloskar Motor Private Limited | Samvardhana Motherson International Ltd.,10,0.336,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_CHE_HON,trade,Hong Kong,Chemicals,Chemicals,5007.38,0.93,0.0014,0.1199,China,30.66,0.5,Fund for Peace FSI 2024 (normalized /120),0.7507,Derived from ISB import value + HHI (2024),0.0,,,,,Honda Motorcycle And Scooter India Pvt Ltd | Hero MotoCorp Ltd. | Tata Motors Passenger Vehicles Limited | UPL Ltd. | TVS Motor Company Ltd. | TVS Holdings Ltd. | Bajaj Auto Ltd. | Hindustan Unilever Ltd. | Toyota Kirloskar Motor Private Limited | Samvardhana Motherson International Ltd.,10,0.3007,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_CHE_ISL,trade,Islamic Republic of Iran,Chemicals,Chemicals,5044.48,0.94,0.0014,0.1199,China,30.66,0.6175,Fund for Peace FSI 2024 (normalized /120),0.7507,Derived from ISB import value + HHI (2024),0.0,,,,,Honda Motorcycle And Scooter India Pvt Ltd | Hero MotoCorp Ltd. | Tata Motors Passenger Vehicles Limited | UPL Ltd. | TVS Motor Company Ltd. | TVS Holdings Ltd. | Bajaj Auto Ltd. | Hindustan Unilever Ltd. | Toyota Kirloskar Motor Private Limited | Samvardhana Motherson International Ltd.,10,0.336,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_CHE_OMA,trade,Oman,Chemicals,Chemicals,5127.6,0.96,0.0014,0.1199,China,30.66,0.4058,Fund for Peace FSI 2024 (normalized /120),0.7507,Derived from ISB import value + HHI (2024),0.0,,,,,Honda Motorcycle And Scooter India Pvt Ltd | Hero MotoCorp Ltd. | Tata Motors Passenger Vehicles Limited | UPL Ltd. | TVS Motor Company Ltd. | TVS Holdings Ltd. | Bajaj Auto Ltd. | Hindustan Unilever Ltd. | Toyota Kirloskar Motor Private Limited | Samvardhana Motherson International Ltd.,10,0.2724,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_CHE_AUS,trade,Australia,Chemicals,Chemicals,4786.82,0.89,0.0013,0.1199,China,30.66,0.1833,Fund for Peace FSI 2024 (normalized /120),0.7507,Derived from ISB import value + HHI (2024),0.0,,,,,Honda Motorcycle And Scooter India Pvt Ltd | Hero MotoCorp Ltd. | Tata Motors Passenger Vehicles Limited | UPL Ltd. | TVS Motor Company Ltd. | TVS Holdings Ltd. | Bajaj Auto Ltd. | Hindustan Unilever Ltd. | Toyota Kirloskar Motor Private Limited | Samvardhana Motherson International Ltd.,10,0.2057,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_CHE_SPA,trade,Spain,Chemicals,Chemicals,4163.72,0.78,0.0012,0.1199,China,30.66,0.3625,Fund for Peace FSI 2024 (normalized /120),0.7507,Derived from ISB import value + HHI (2024),0.0,,,,,Honda Motorcycle And Scooter India Pvt Ltd | Hero MotoCorp Ltd. | Tata Motors Passenger Vehicles Limited | UPL Ltd. | TVS Motor Company Ltd. | TVS Holdings Ltd. | Bajaj Auto Ltd. | Hindustan Unilever Ltd. | Toyota Kirloskar Motor Private Limited | Samvardhana Motherson International Ltd.,10,0.2594,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_CHE_RUS,trade,Russian Federation,Chemicals,Chemicals,3835.78,0.71,0.0011,0.1199,China,30.66,0.6175,Fund for Peace FSI 2024 (normalized /120),0.7507,Derived from ISB import value + HHI (2024),0.0,,,,,Honda Motorcycle And Scooter India Pvt Ltd | Hero MotoCorp Ltd. | Tata Motors Passenger Vehicles Limited | UPL Ltd. | TVS Motor Company Ltd. | TVS Holdings Ltd. | Bajaj Auto Ltd. | Hindustan Unilever Ltd. | Toyota Kirloskar Motor Private Limited | Samvardhana Motherson International Ltd.,10,0.3358,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_CHE_BAN,trade,Bangladesh,Chemicals,Chemicals,806.06,0.15,0.0008,0.1199,China,30.66,0.71,Fund for Peace FSI 2024 (normalized /120),0.7507,Derived from ISB import value + HHI (2024),0.0,,,,,Honda Motorcycle And Scooter India Pvt Ltd | Hero MotoCorp Ltd. | Tata Motors Passenger Vehicles Limited | UPL Ltd. | TVS Motor Company Ltd. | TVS Holdings Ltd. | Bajaj Auto Ltd. | Hindustan Unilever Ltd. | Toyota Kirloskar Motor Private Limited | Samvardhana Motherson International Ltd.,10,0.3635,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_CHE_SWI,trade,Switzerland,Chemicals,Chemicals,2816.07,0.52,0.0008,0.1199,China,30.66,0.1483,Fund for Peace FSI 2024 (normalized /120),0.7507,Derived from ISB import value + HHI (2024),0.0,,,,,Honda Motorcycle And Scooter India Pvt Ltd | Hero MotoCorp Ltd. | Tata Motors Passenger Vehicles Limited | UPL Ltd. | TVS Motor Company Ltd. | TVS Holdings Ltd. | Bajaj Auto Ltd. | Hindustan Unilever Ltd. | Toyota Kirloskar Motor Private Limited | Samvardhana Motherson International Ltd.,10,0.195,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_CHE_TUR,trade,Turkey,Chemicals,Chemicals,2274.38,0.42,0.0006,0.1199,China,30.66,0.6767,Fund for Peace FSI 2024 (normalized /120),0.7507,Derived from ISB import value + HHI (2024),0.0,,,,,Honda Motorcycle And Scooter India Pvt Ltd | Hero MotoCorp Ltd. | Tata Motors Passenger Vehicles Limited | UPL Ltd. | TVS Motor Company Ltd. | TVS Holdings Ltd. | Bajaj Auto Ltd. | Hindustan Unilever Ltd. | Toyota Kirloskar Motor Private Limited | Samvardhana Motherson International Ltd.,10,0.3534,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_CHE_ISR,trade,Israel,Chemicals,Chemicals,1807.46,0.34,0.0005,0.1199,China,30.66,0.3675,Fund for Peace FSI 2024 (normalized /120),0.7507,Derived from ISB import value + HHI (2024),0.0,,,,,Honda Motorcycle And Scooter India Pvt Ltd | Hero MotoCorp Ltd. | Tata Motors Passenger Vehicles Limited | UPL Ltd. | TVS Motor Company Ltd. | TVS Holdings Ltd. | Bajaj Auto Ltd. | Hindustan Unilever Ltd. | Toyota Kirloskar Motor Private Limited | Samvardhana Motherson International Ltd.,10,0.2606,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_CHE_SWE,trade,Sweden,Chemicals,Chemicals,1619.31,0.3,0.0004,0.1199,China,30.66,0.1717,Fund for Peace FSI 2024 (normalized /120),0.7507,Derived from ISB import value + HHI (2024),0.0,,,,,Honda Motorcycle And Scooter India Pvt Ltd | Hero MotoCorp Ltd. | Tata Motors Passenger Vehicles Limited | UPL Ltd. | TVS Motor Company Ltd. | TVS Holdings Ltd. | Bajaj Auto Ltd. | Hindustan Unilever Ltd. | Toyota Kirloskar Motor Private Limited | Samvardhana Motherson International Ltd.,10,0.2018,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_CHE_AUS,trade,Austria,Chemicals,Chemicals,906.16,0.17,0.0003,0.1199,China,30.66,0.2033,Fund for Peace FSI 2024 (normalized /120),0.7507,Derived from ISB import value + HHI (2024),0.0,,,,,Honda Motorcycle And Scooter India Pvt Ltd | Hero MotoCorp Ltd. | Tata Motors Passenger Vehicles Limited | UPL Ltd. | TVS Motor Company Ltd. | TVS Holdings Ltd. | Bajaj Auto Ltd. | Hindustan Unilever Ltd. | Toyota Kirloskar Motor Private Limited | Samvardhana Motherson International Ltd.,10,0.2112,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_CHE_BAH,trade,Bahrain,Chemicals,Chemicals,1023.69,0.19,0.0003,0.1199,China,30.66,0.5425,Fund for Peace FSI 2024 (normalized /120),0.7507,Derived from ISB import value + HHI (2024),0.0,,,,,Honda Motorcycle And Scooter India Pvt Ltd | Hero MotoCorp Ltd. | Tata Motors Passenger Vehicles Limited | UPL Ltd. | TVS Motor Company Ltd. | TVS Holdings Ltd. | Bajaj Auto Ltd. | Hindustan Unilever Ltd. | Toyota Kirloskar Motor Private Limited | Samvardhana Motherson International Ltd.,10,0.313,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Medium
TN_CHE_DEN,trade,Denmark,Chemicals,Chemicals,1011.11,0.19,0.0003,0.1199,China,30.66,0.1492,Fund for Peace FSI 2024 (normalized /120),0.7507,Derived from ISB import value + HHI (2024),0.0,,,,,Honda Motorcycle And Scooter India Pvt Ltd | Hero MotoCorp Ltd. | Tata Motors Passenger Vehicles Limited | UPL Ltd. | TVS Motor Company Ltd. | TVS Holdings Ltd. | Bajaj Auto Ltd. | Hindustan Unilever Ltd. | Toyota Kirloskar Motor Private Limited | Samvardhana Motherson International Ltd.,10,0.195,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
TN_CHE_IRE,trade,Ireland,Chemicals,Chemicals,996.6,0.19,0.0003,0.1199,China,30.66,0.1625,Fund for Peace FSI 2024 (normalized /120),0.7507,Derived from ISB import value + HHI (2024),0.0,,,,,Honda Motorcycle And Scooter India Pvt Ltd | Hero MotoCorp Ltd. | Tata Motors Passenger Vehicles Limited | UPL Ltd. | TVS Motor Company Ltd. | TVS Holdings Ltd. | Bajaj Auto Ltd. | Hindustan Unilever Ltd. | Toyota Kirloskar Motor Private Limited | Samvardhana Motherson International Ltd.,10,0.199,40% ISB trade vulnerability + 30% FSI 2024 country risk + 20% ISB-derived commodity importance + 10% UNCTAD chokepoint weight,Low
