GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor1Geo_Extra,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,Actor2Geo_Extra,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,Extra60,country,event_category,event_date,goldstein_norm,cameo_weight,mention_norm,preliminary_severity,event_hash,matched_node_id,matched_sector
1306834436,20260601,202606,2026,2026.4137,ISR,ISRAELI,ISR,,,,,,,,,,,,,,,,,,0,181,181,18,4,-9.0,4,1,4,2.67952840300107,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,0,,,,,,,,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315.0,31.7667,35.2333,-797092,20260601060000,https://theconversation.com/israeli-forces-capture-lebanons-beaufort-castle-a-crusade-era-site-once-held-by-the-knights-templar-284177,Israel,Armed Assault,2026-06-01,0.95,0.85,0.233,0.7358,8e543fee0d3a5eb912bb9f4b6d9219d8,TN_AGR_ISR,Agri
1306834437,20260601,202606,2026,2026.4137,ISR,ISRAELI,ISR,,,,,,,,,,,,,,,,,,0,181,181,18,4,-9.0,1,1,1,2.67952840300107,4,"Beaufort Castle, Nabatî, Lebanon",LE,LE07,18816,33.3242,35.5319,-808928,0,,,,,,,,4,"Beaufort Castle, Nabatî, Lebanon",LE,LE07,18816.0,33.3242,35.5319,-808928,20260601060000,https://theconversation.com/israeli-forces-capture-lebanons-beaufort-castle-a-crusade-era-site-once-held-by-the-knights-templar-284177,Lebanon,Armed Assault,2026-06-01,0.95,0.85,0.1003,0.7026,6d30a1ae8ae1a88842098ad15b663ec3,TN_AGR_LEB,Agri
1306834438,20260601,202606,2026,2026.4137,ISR,ISRAEL,ISR,,,,,,,,,,,,,,,,,,0,1821,182,18,4,-9.0,4,1,4,-7.67932489451477,1,Israel,IS,IS,,31.5,34.75,IS,0,,,,,,,,1,Israel,IS,IS,,31.5,34.75,IS,20260601060000,https://nuclear-news.net/2026/06/01/2-b1-blood-libels-and-sexual-violence-israel-palestinian-prisoners-and-the-new-york-times/,Israel,Armed Assault,2026-06-01,0.95,0.85,0.233,0.7358,355172db8360e4c9d5af1bea9f480f8f,TN_AGR_ISR,Agri
1306834442,20260601,202606,2026,2026.4137,ISR,ISRAEL,ISR,,,,,,,,ISROPP,ISRAEL,ISR,,,,,OPP,,,0,182,182,18,4,-9.5,4,1,4,-7.67932489451477,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20260601060000,https://nuclear-news.net/2026/06/01/2-b1-blood-libels-and-sexual-violence-israel-palestinian-prisoners-and-the-new-york-times/,Israel,Armed Assault,2026-06-01,0.975,0.85,0.233,0.7458,1df4bbe3c477984cd0719cc282eb0b67,TN_AGR_ISR,Agri
1306834452,20260601,202606,2026,2026.4137,ISR,ISRAEL,ISR,,,,,,,,OPP,CRUSADER,,,,,,OPP,,,1,173,173,17,4,-5.0,2,1,2,-2.91438979963571,4,"Bayada, Liban-Sud, Lebanon",LE,LE06,18314,33.205,35.3289,-797998,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Bayada, Liban-Sud, Lebanon",LE,LE06,18314.0,33.205,35.3289,-797998,20260601060000,https://www.turnto23.com/us-news/iran-war/israeli-army-captures-strategic-castle-in-lebanon,Lebanon,Coerce/Sanction,2026-06-01,0.75,0.7,0.159,0.5848,7e3b9966b7773af18225b421027d64e8,TN_AGR_LEB,Agri
1306834482,20260601,202606,2026,2026.4137,JUD,JUDGE,,,,,,JUD,,,,,,,,,,,,,0,173,173,17,4,-5.0,8,1,8,-2.27743271221532,1,Hungary,HU,HU,,47,20,HU,0,,,,,,,,1,Hungary,HU,HU,,47.0,20,HU,20260601060000,https://www.inforum.com/community/today-in-history-1906-austria-hungary-lawyer-argues-for-pardon-of-man-serving-life-in-prison-for-murder,Hungary,Coerce/Sanction,2026-06-01,0.75,0.7,0.318,0.6245,7262d0e9b30bf9aacdf8d0e2433fabba,TN_AGR_HUN,Agri
1306834534,20260601,202606,2026,2026.4137,MMR,MYANMAR,MMR,,,,,,,,AFG,KABUL,AFG,,,,,,,,1,182,182,18,4,-9.5,2,1,2,-11.4503816793893,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35.0,105,CH,20260601060000,https://pajhwok.com/2026/06/01/46-killed-70-wounded-in-myanmar-explosives-depot-blast/,China,Armed Assault,2026-06-01,0.975,0.85,0.159,0.7272,d575c2c187b13975636ad860cae1ba70,TN_AGR_CHI,Agri
1306834542,20260601,202606,2026,2026.4137,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,LAB,EMPLOYEE,,,,,,LAB,,,1,192,192,19,4,-9.5,10,1,10,3.46534653465346,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110.0,51.5,-0.116667,-2601889,20260601060000,https://www.cnbc.com/2026/06/01/nvidia-backed-runway-london-expansion.html,United Kingdom,Armed Conflict,2026-06-01,0.975,0.9,0.3471,0.7918,4cbb943667b57722d326677aa7b1a597,,
1306834655,20260601,202606,2026,2026.4137,USA,UNITED STATES,USA,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,1821,182,18,4,-9.0,1,1,1,-7.67932489451477,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260601060000,https://nuclear-news.net/2026/06/01/2-b1-blood-libels-and-sexual-violence-israel-palestinian-prisoners-and-the-new-york-times/,United States,Armed Assault,2026-06-01,0.95,0.85,0.1003,0.7026,e318306359b679def152143574cb92ee,,
1306876061,20260601,202606,2026,2026.4137,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,190,190,19,4,-10.0,2,1,2,2.28013029315961,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25.0,135,AS,20260601120000,https://www.southernstar.ie/subscriber-exclusives/dail-endorsement-of-valeries-law-witnessed-by-her-three-sisters-as-family-welcomes-support-4364748,Australia,Armed Conflict,2026-06-01,1.0,0.9,0.159,0.7548,0c010790cfc55f58b51446c9ae314d7d,TN_AGR_AUS,Agri
1306876065,20260601,202606,2026,2026.4137,,,,,,,,,,,BUS,TRADER,,,,,,BUS,,,1,170,170,17,4,-7.0,5,1,5,-2.67857142857143,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260601120000,https://www.hampshirechronicle.co.uk/news/26154606.hampshire-couty-council-covert-op-finds-illegal-vapes-cigarettes/,Unknown,Coerce/Sanction,2026-06-01,0.85,0.7,0.2593,0.6498,0f3dd1532b919c16d5facb1ca7d20dec,,
1306876068,20260601,202606,2026,2026.4137,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,172,172,17,4,-5.0,6,1,6,-7.02127659574468,0,,,,,,,,4,"Kelowna, British Columbia, Canada",CA,CA02,12566,49.9,-119.483,-567125,4,"Kelowna, British Columbia, Canada",CA,CA02,12566.0,49.9,-119.483,-567125,20260601120000,https://www.castanetkamloops.net/news/Kelowna/616814/Kelowna-horse-veterinarian-suspended-fined-37K,Canada,Coerce/Sanction,2026-06-01,0.75,0.7,0.2817,0.6154,4dfb054c6b54f852a3ad03e8a23a9509,,
1306876074,20260601,202606,2026,2026.4137,,,,,,,,,,,CVL,MINORITIES,,,,,,CVL,,,0,141,141,14,3,-6.5,9,1,9,-0.65512400561534,0,,,,,,,,4,"Tirana, Tirane, Albania",AL,AL50,4124,41.3275,19.8189,-108649,4,"Tirana, Tirane, Albania",AL,AL50,4124.0,41.3275,19.8189,-108649,20260601120000,https://tiranaexaminer.com/is-america-still-america/,Unknown,Protest/Strike,2026-06-01,0.825,0.5,0.3333,0.5883,53022f10d7e179bb2aabffbebc12d251,,
1306876075,20260601,202606,2026,2026.4137,,,,,,,,,,,CVL,MINORITIES,,,,,,CVL,,,0,141,141,14,3,-6.5,1,1,1,-0.65512400561534,0,,,,,,,,1,Iran,IR,IR,,32,53,IR,1,Ukraine,UP,UP,,49.0,32,UP,20260601120000,https://tiranaexaminer.com/is-america-still-america/,Ukraine,Protest/Strike,2026-06-01,0.825,0.5,0.1003,0.5301,2654475183541fe451562a8136b96f8a,TN_AGR_UKR,Agri
1306876084,20260601,202606,2026,2026.4137,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,174,174,17,4,-5.0,10,1,10,-1.81470869149952,0,,,,,,,,3,"Swan River, New York, United States",US,USNY,,40.7479,-72.9973,966890,3,"Swan River, New York, United States",US,USNY,,40.7479,-72.9973,966890,20260601120000,https://www.cbc.ca/news/indigenous/new-york-state-time-out-box-akwesasne-9.7215745,United States,Coerce/Sanction,2026-06-01,0.75,0.7,0.3471,0.6318,0c2f64de9b13a03e5df51c046a6c195c,,
1306876105,20260601,202606,2026,2026.4137,,,,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,180,180,18,4,-9.0,2,1,2,-2.2140221402214,0,,,,,,,,4,"Buckingham Palace, Westminster, United Kingdom",UK,UKP5,40110,51.5,-0.133333,-2591190,4,"Buckingham Palace, Westminster, United Kingdom",UK,UKP5,40110.0,51.5,-0.133333,-2591190,20260601120000,https://www.hellomagazine.com/royalty/904729/andrew-mountbatten-windsor-inappropriate-behaviour-allegations-royal-ascot-waitress/,United Kingdom,Armed Assault,2026-06-01,0.95,0.85,0.159,0.7172,d287fa628ed068b27ac4bd24e29fec55,,
